,scan_1,scan_2,scan_3,scan_4,scan_5,scan_6,scan_7,scan_8,scan_9,scan_10,real,timestamp
3.0,0.15788944659187926,0.7112816828556036,0.7697860343318075,0.271956004809569,0.9280829066745518,0.9182649773144151,0.36152923312446844,0.8775246526873199,0.2679200012495204,0.04306676623380678,0.4590812518435239,2021-11-16 03:00:00
4.0,0.03965650150032025,0.7795472878166583,0.49207222517780097,0.5146532406939208,0.9524894181239284,0.832977499262225,0.32982415531054915,0.9343239384475557,0.788904830197695,0.499627538733218,0.4805644495932493,2021-11-16 04:00:00
5.0,0.07934180203989427,0.5311429146822243,0.7191166659523096,0.7416274124868368,0.8194643165230804,0.6894431454668032,0.7897656333249976,0.9104753331206625,0.614010053296423,0.7137242182542896,0.4745005920650459,2021-11-16 05:00:00
6.0,0.30688111704190846,0.6198588727644949,0.8515880890577978,0.41595203157249805,0.8885285955517548,0.6616795680668415,0.5476395156510937,0.9654616381761492,0.6945895701607637,0.7815101176154888,0.4093926737828468,2021-11-16 06:00:00
7.0,0.6062141144545441,0.8003801447452353,0.7278903667721565,0.6323210634649467,0.84091407968765,0.3045946310205696,0.633091029421878,0.9794700168752773,0.8255329248040872,0.5988653389830797,0.3300751977575382,2021-11-16 07:00:00
8.0,0.2638332016666782,0.7104853341714505,0.7265007929530066,0.9368648427577702,0.7407768047120478,0.3559725365622102,0.7895670799852033,0.6258167298939621,0.11764824806098945,0.8689583237422409,0.3321826894715018,2021-11-16 08:00:00
9.0,0.2525858326867003,0.8032055146606705,0.3733638311073755,0.9721914307385604,0.8027963037011259,0.2699905180020069,0.9476415841485651,0.3206740165298039,0.39013018099837754,0.7382776643494067,0.264407272354196,2021-11-16 09:00:00
10.0,0.24601681115381824,0.8105770260614859,0.1878943697124424,0.9423924023834279,0.8797697421433612,0.41454300406003364,0.9650592016495777,0.3893063265686781,0.14825510997054625,0.7896670559993021,0.2112689001269626,2021-11-16 10:00:00
11.0,0.1010923164248565,0.8486027144809618,0.28119939865389276,0.9530058850611804,0.9430521597362803,0.22292558489096498,0.935668111000494,0.6197307448230229,0.04900897466997396,0.25295318173638226,0.2495885468543606,2021-11-16 11:00:00
12.0,0.1476846679605917,0.7957265607497039,0.2589981012056475,0.9363710409358831,0.805472426818217,0.5136435759784073,0.9108089046689217,0.7450861841339366,0.10484232547440614,0.11990282409047548,0.3120011806380002,2021-11-16 12:00:00
13.0,0.1567320157604546,0.7687343019535561,0.22003192000072774,0.4450730442197816,0.912858052476355,0.1969483050490709,0.8561456156670859,0.727518553114251,0.29313820853173045,0.045044032302409304,0.2990869013154782,2021-11-16 13:00:00
14.0,0.28697828176576123,0.931000138845381,0.471176567416628,0.8104014805618944,0.7938292301947624,0.23834616865276492,0.8481215676114998,0.19032238821910769,0.34642827143279187,0.4805281640170589,0.4025700415096558,2021-11-16 14:00:00
15.0,0.10714052161032034,0.5937925786645936,0.7359132953237686,0.8390545435103605,0.37937232248440445,0.44122520819818023,0.952174073094485,0.22845035693356391,0.34548451015154263,0.3432240227890607,0.4239591853319089,2021-11-16 15:00:00
16.0,0.58159992763704,0.5953219093761125,0.41692852019469206,0.6876647253710181,0.3960954083487885,0.5508441517159485,0.9944089686806958,0.26114497136560605,0.50060025344347,0.4810248194153478,0.4419306022819085,2021-11-16 16:00:00
17.0,0.7646985753964506,0.8044784433941019,0.8763732615690885,0.9128850509387709,0.8441707531215581,0.5901166765204128,0.9820954370383638,0.4763548520557886,0.5173498831339872,0.007542128591248936,0.4819623215789542,2021-11-16 17:00:00
18.0,0.43091470208812266,0.6318553196825034,0.7916905247403568,0.5031795038773483,0.8470126123807264,0.4600323127634761,0.6144223200327148,0.9279900247196483,0.5179179614562278,0.5711045242344378,0.4605368341405653,2021-11-16 18:00:00
19.0,0.062166119041201715,0.4183033864662276,0.8210916473070673,0.33606442694862637,0.9829117285032896,0.24423720292786832,0.7158744611330514,0.6164097803489348,0.1753046577472553,0.7232034908908949,0.4802245999820457,2021-11-16 19:00:00
20.0,0.0841453135090004,0.7657360610628098,0.9093778734399596,0.6548148403554567,0.9860036972311834,0.44757569623912635,0.8966463676498186,0.8730553381248074,0.34283439684234396,0.6233091560095799,0.4553172582671441,2021-11-16 20:00:00
21.0,0.30502003196685384,0.6767267091925704,0.8903021018169196,0.6030781620010728,0.9287635729419741,0.4644189740324437,0.725284029596997,0.9228732865705956,0.4479498351399525,0.8114059603251644,0.4255750774575367,2021-11-16 21:00:00
22.0,0.036398420687490066,0.5671181398958602,0.12585805179455412,0.5876222896184007,0.8771337639386008,0.28115880589070263,0.8677776963235222,0.9814466713518858,0.7012806184264537,0.35536035256774556,0.4243781179598764,2021-11-16 22:00:00
23.0,0.08789687602712432,0.7266833574742816,0.7825094842608227,0.6760166656543637,0.9596626011517542,0.5224735062721979,0.5524465533237536,0.6535136572233384,0.23510261170675428,0.4660777677226124,0.4406139522158622,2021-11-16 23:00:00
0.0,0.40998352123943504,0.7652284926809395,0.37069946089697087,0.8494029876709017,0.9608317708090522,0.2842867989262249,0.670786599728567,0.9458748340966456,0.3341478938000988,0.7675965534907538,0.4583566668234107,2021-11-17 00:00:00
1.0,0.24293351091191834,0.8039492492144134,0.6420776314063674,0.515908875528463,0.9873584593956424,0.46151502336869454,0.8110572939939146,0.9688667606343582,0.6024886288590692,0.9385933419520319,0.4311216747104866,2021-11-17 01:00:00
2.0,0.10843928543031728,0.8392162981717671,0.3501763834806041,0.5053317954177641,0.9710721720008656,0.47944487765600413,0.7192248143607731,0.9934004044534626,0.3262777778636682,0.7482360764693093,0.4243695682841228,2021-11-17 02:00:00
3.0,0.19281634571388206,0.9636145368956901,0.8482341938177875,0.6787855006517889,0.9423447716448651,0.4084708867675952,0.8348618463268047,0.9293666966377215,0.18103919392069323,0.5912878406625747,0.4492298879564992,2021-11-17 03:00:00
4.0,0.6096696673454931,0.5944320833566102,0.44018145132448405,0.24903431424932115,0.9980066719907744,0.24041710874489852,0.5395188977823026,0.9129676630567108,0.6428103840177917,0.6502663294863125,0.4372945406045476,2021-11-17 04:00:00
5.0,0.5507124627474564,0.8685520339780777,0.896706080884434,0.5095413796096737,0.9794347906425992,0.49097104482775694,0.6507064197312125,0.9096736008652431,0.37482211386429376,0.9018514597232254,0.4813745313708978,2021-11-17 05:00:00
6.0,0.6822104771493352,0.9217374219286552,0.842445162510254,0.5204098000673751,0.910838068107567,0.1328988646667017,0.8196183860158195,0.8775714828063497,0.3032591983296382,0.9611520120962412,0.4391006596074844,2021-11-17 06:00:00
7.0,0.5911345892528521,0.9590986089778833,0.7583327422865047,0.29065700884104495,0.977506483810921,0.2067136746612327,0.5394900079413212,0.9489566463095594,0.2770889275533533,0.9050444778730998,0.3170433511309083,2021-11-17 07:00:00
8.0,0.6829120344445405,0.8103867808705933,0.9109853139556425,0.2890031515309767,0.9390339965081639,0.17748966272095423,0.03794477595429594,0.9896355680073363,0.21216796825248502,0.992219066802163,0.2070667344940943,2021-11-17 08:00:00
9.0,0.7899513322680896,0.9002802874277367,0.9115304325502986,0.12861255700549895,0.9538680993720855,0.37706047237710716,0.04756257712200514,0.9705796837286363,0.1605178396590638,0.9467716808687363,0.1570554061737208,2021-11-17 09:00:00
10.0,0.5604932286316469,0.5959864304809118,0.955507983611043,0.08313846780220546,0.9593709355085767,0.42620031549091464,0.06020666440786193,0.9911591389154081,0.22739879914111405,0.7707719333451727,0.128644833644684,2021-11-17 10:00:00
11.0,0.6813907133304267,0.2574266689908983,0.8551002832990834,0.07184343053080622,0.9788509707468417,0.8071077589777456,0.17947924980461366,0.9765454967432493,0.41821858595362466,0.6515579958225333,0.1367477888401082,2021-11-17 11:00:00
12.0,0.2159104284451993,0.4121574556041092,0.7397464017740057,0.2097100220218635,0.9545550683397461,0.7522471379901299,0.13203524010298606,0.9608393152369196,0.5860153994429396,0.20223477626170117,0.177625926036755,2021-11-17 12:00:00
13.0,0.6358402322293678,0.6187185000169017,0.7572180911296629,0.2737278873781587,0.7495469478029333,0.5931621041860724,0.08214485109581687,0.9413983357879578,0.42231672825915223,0.5422344271935298,0.3089254340029154,2021-11-17 13:00:00
14.0,0.9192311630384769,0.33085652037484214,0.6622220728383973,0.2766637848397602,0.6801241744938193,0.8799474281812953,0.17848819212973405,0.9652173632690555,0.4344102357359054,0.2507574292550549,0.4209026747660595,2021-11-17 14:00:00
15.0,0.970841244193859,0.03489194495341361,0.9068670463816246,0.016893620981667877,0.7783796437577053,0.6216805399077355,0.2656993450550632,0.89881429842641,0.7721901905277637,0.6698725964734507,0.4363412517580271,2021-11-17 15:00:00
16.0,0.8864926162053139,0.14007186350539858,0.9910589306170243,0.3034011556711531,0.5373285518295338,0.9782805868404479,0.393975775917606,0.9865647273507577,0.8587549670139407,0.6847965519006073,0.4729381388210852,2021-11-17 16:00:00
17.0,0.8908842580492593,0.20089636158078233,0.869888465951128,0.28172955245390907,0.40197288335857445,0.9122718660359923,0.5321478236526327,0.9365536721108476,0.39629880477828494,0.2811760523948547,0.492478422755817,2021-11-17 17:00:00
18.0,0.7250192375495168,0.30085778807763663,0.3601870041800931,0.3628980450748298,0.6999962127871316,0.3815266043360279,0.9404919448581678,0.9618516220152982,0.7315000095167475,0.3626567337577653,0.4644825095008272,2021-11-17 18:00:00
19.0,0.931785068517186,0.7537233933899996,0.6944000811672943,0.32139506972004317,0.9473366047406141,0.1382698887638319,0.8123830020918605,0.7877572120102705,0.7974276496113839,0.5157991257727592,0.4695225433575432,2021-11-17 19:00:00
20.0,0.8437368789364186,0.38314262291080203,0.605221175656658,0.16599066809690277,0.9836621336514404,0.006203197680714262,0.6188475214539978,0.9305580122162924,0.7406166547243133,0.6068881677482607,0.4486335480726893,2021-11-17 20:00:00
21.0,0.7149585852841447,0.6390697756657613,0.8579838467668481,0.18371071168789244,0.9869189712738019,0.17678219556535135,0.8353327943212037,0.9628453271523747,0.5107565373377536,0.4596087909420815,0.4609621805093041,2021-11-17 21:00:00
22.0,0.9431966878293898,0.9604433799833085,0.7732906001955144,0.536493857543441,0.7945320609468034,0.39309361307812096,0.9897666914774036,0.9762903152558221,0.3836672799003052,0.9321979219563163,0.4222727603055654,2021-11-17 22:00:00
23.0,0.8674029909521352,0.9903063006879729,0.5648360311068292,0.5488538445370232,0.981438606331902,0.13106697290063524,0.6076884063048775,0.9911266751495637,0.5727651153062046,0.9448745061798625,0.4198296904589894,2021-11-17 23:00:00
0.0,0.535937131303316,0.8338803957570179,0.43917194862071784,0.18133455850785085,0.1655496416284052,0.7037794111559463,0.7800141797838249,0.6325956366646375,0.7599375116980671,0.7527549648554042,0.4226190221735841,2021-11-18 00:00:00
1.0,0.8008620029627449,0.7754239163773786,0.47079251993207893,0.2728202335494966,0.1692980901267339,0.8893010438412894,0.69994368870073,0.8677237506502561,0.2722562522546017,0.9958186913701014,0.4184382307300996,2021-11-18 01:00:00
2.0,0.7569629511975664,0.6237341108643366,0.3165930794498777,0.2857846093683133,0.05520649631537235,0.28628364741985124,0.8192562460785373,0.6756831401850564,0.3953920872506251,0.8982000517941509,0.4224608531721435,2021-11-18 02:00:00
3.0,0.7868603291549994,0.6511331950786251,0.449119472958463,0.14919636514651752,0.3555223648121046,0.5325356032213623,0.9514855451746038,0.6847068655516653,0.37154205543885865,0.8570103875944388,0.4533593813454625,2021-11-18 03:00:00
4.0,0.703696868650745,0.4163838697859368,0.522291513450119,0.49688370237696583,0.4688936792891863,0.839401091095535,0.8890270717577353,0.2796151577640507,0.7499674160688257,0.9162917138970392,0.4177371573183087,2021-11-18 04:00:00
5.0,0.3890987697312478,0.4529032286476002,0.5143802005591294,0.4455741503022788,0.3757437771200008,0.5487550444980378,0.7680561741887062,0.41431820002521114,0.7507107787551248,0.8940718016003305,0.4113655114629778,2021-11-18 05:00:00
6.0,0.05674447063069503,0.41031819443246875,0.6199315122018263,0.19706405191700965,0.3212751797380824,0.7727268100110268,0.7671222145507697,0.6756634094625014,0.4995831857667198,0.6742624981337075,0.3806978245350045,2021-11-18 06:00:00
7.0,0.11771032031548712,0.2510472661035252,0.47895144898618863,0.314261396854213,0.24868710894461654,0.8460906883720376,0.9408844644990442,0.651457772683859,0.5756779931978812,0.6604342579133623,0.3692797325661424,2021-11-18 07:00:00
8.0,0.3077796151033949,0.25121922530996643,0.9210016636496003,0.3340536837277352,0.6002677823775993,0.9695727388032366,0.8907028625385618,0.8543618504732398,0.5121708700773967,0.7215295203222556,0.3252339405028066,2021-11-18 08:00:00
9.0,0.24931942332264684,0.36658827851145953,0.9035069479522972,0.8428258809202345,0.6578353057909121,0.9091834169143098,0.8685846599886633,0.9530216786388684,0.661381110710376,0.3625424528797341,0.2406797847191645,2021-11-18 09:00:00
10.0,0.31874191603162766,0.7837534134776891,0.9759358558500769,0.8277649763933516,0.45730226406610774,0.8239036274656539,0.9372373315898391,0.593503090342142,0.6235084884152634,0.4502151547559981,0.2152744232174994,2021-11-18 10:00:00
11.0,0.3951187274139769,0.8346898258440781,0.7768363173381879,0.9825380495587452,0.663383711095308,0.7583996713140053,0.9212975635207453,0.9135709438464013,0.5492639735119771,0.5814800060500177,0.2096465991527271,2021-11-18 11:00:00
12.0,0.18750857624289924,0.8326312690780002,0.9350362322906962,0.9715763946670686,0.7816467802877907,0.8334234495063376,0.9649553500789108,0.8111516063787144,0.3250713205042367,0.7854486065838704,0.2770137692528011,2021-11-18 12:00:00
13.0,0.48095287455253294,0.9788078229224307,0.6694745738289147,0.9645398938303025,0.7792503547776677,0.8483249533634019,0.8068738590135552,0.6574442140438008,0.4501442440582217,0.690512040042339,0.3317594805217013,2021-11-18 13:00:00
14.0,0.7829044835995436,0.9283056932502989,0.6473471335709958,0.8756082710878696,0.9593672031524633,0.8893232518883245,0.91831639656645,0.8328116770391638,0.3946990089550234,0.7612662237356059,0.4334749729616504,2021-11-18 14:00:00
15.0,0.9162786213671731,0.6111056649646779,0.6473131592741771,0.9588551533204152,0.9858689834428928,0.7749882997431554,0.9220535753257049,0.5187721934077899,0.7651215393538763,0.5271844777613054,0.4546589320600016,2021-11-18 15:00:00
16.0,0.9288501972373255,0.3592298365504535,0.8244098625731748,0.9381225055257852,0.9838606020570583,0.9241063006403741,0.8157202679670801,0.8916298928388372,0.7943959803027827,0.24302597689769329,0.4501361535863752,2021-11-18 16:00:00
17.0,0.9527034524867067,0.8210511890224382,0.6805886036928183,0.7086408711758325,0.9599047545321833,0.17114050724192703,0.33995066658052164,0.7356869967174469,0.8581796931043586,0.19794651332049662,0.4854292150970175,2021-11-18 17:00:00
18.0,0.8795773876274442,0.5690214393928543,0.7627214165381562,0.8563006099033728,0.6973797422992074,0.5979843302939201,0.6082002036519124,0.5718840751675658,0.07361176944941762,0.8927464135015041,0.5039563624549539,2021-11-18 18:00:00
19.0,0.6704959626300181,0.19004212498427192,0.09432634314502969,0.5255281050299468,0.4395242339119652,0.8744105109142415,0.9994133044668448,0.12455230614798085,0.41386575252504876,0.4672680604448883,0.5190080666190735,2021-11-18 19:00:00
20.0,0.8054629984496237,0.14085993447704204,0.26671160557071555,0.22990797829232051,0.8941466310129997,0.6772681394458092,0.9202244878178456,0.7434771260576835,0.5904438123178638,0.5440970729119984,0.4579078185002193,2021-11-18 20:00:00
21.0,0.5062660625834873,0.23696241212578573,0.7298184477184994,0.6814433770436508,0.6824052169934278,0.49812947962909065,0.88071842774921,0.25158781773983996,0.8994589789307972,0.6805059997577783,0.4095209343131585,2021-11-18 21:00:00
22.0,0.6983411126454089,0.6732677884985981,0.7915550254521838,0.44493975028510707,0.6926165739278536,0.5157952321954236,0.6791676944832762,0.0255490058833973,0.8487432015183929,0.8946921921955627,0.442828324237085,2021-11-18 22:00:00
23.0,0.6125994343615355,0.8859948849521346,0.5497382527645416,0.6160675531065501,0.017276139437458295,0.46610806063118493,0.47482235346639773,0.034429906143547455,0.7942243154490201,0.68806915945851,0.469422084667439,2021-11-18 23:00:00
0.0,0.525676682027215,0.5430494501752914,0.7012764785688532,0.38853272116213267,0.47878417332305867,0.949005914593355,0.9409206084266726,0.9925081454473081,0.4072857020585064,0.10234978134061312,0.4841403514771702,2021-11-19 00:00:00
1.0,0.3514556537958024,0.8188732231311842,0.5422674823492313,0.29353494967188687,0.8849392712436078,0.5406375306561342,0.9848394139665358,0.9931176790971672,0.6336377255035507,0.0826488600620982,0.4387950086992951,2021-11-19 01:00:00
2.0,0.29960375163704633,0.3605678197554026,0.9555655627673888,0.32197181787407025,0.6901818947453118,0.6466768632455682,0.9844883557761648,0.9838043968212415,0.49819111195338456,0.2878240347104635,0.4248825488293357,2021-11-19 02:00:00
3.0,0.27562426777614535,0.5406565493242393,0.6701947640512604,0.3083672206006763,0.5323549037814773,0.9191674850490719,0.9656264045780053,0.9922906963545027,0.8039199856180772,0.09924353524564161,0.4534256413325525,2021-11-19 03:00:00
4.0,0.15514238744150882,0.628127808347359,0.7087239955415947,0.31670679169036486,0.8367634390222582,0.4616360594496074,0.9812384919751117,0.9748033481299383,0.5805345992774296,0.27749701574905794,0.4233115459096214,2021-11-19 04:00:00
5.0,0.4690085614986107,0.6869449809121877,0.6970357521181416,0.3954835984325366,0.6029822807360812,0.9505487440754782,0.9862796043034131,0.9813735371319289,0.1801775065418083,0.13488345304722765,0.4603252296656649,2021-11-19 05:00:00
6.0,0.3278729533120964,0.40149981015405517,0.7765441632084893,0.20507652111329344,0.705047394669053,0.8722688221836277,0.9724368893366467,0.8575519212030065,0.5309646776954221,0.20736999804594314,0.4496616465820534,2021-11-19 06:00:00
7.0,0.3916796629698205,0.6364600263340221,0.8622161573365482,0.07337339232519742,0.6564676366943613,0.8994360608947052,0.9686956085509063,0.896696782721428,0.6097072996317598,0.10910607623638413,0.3499147169843584,2021-11-19 07:00:00
8.0,0.28594284195415987,0.5236789076138019,0.5924566342240172,0.35014073911943,0.5372209952615924,0.768221671749451,0.9762886551813101,0.9673540801006604,0.6820120115642239,0.2726785622273131,0.2639904756612105,2021-11-19 08:00:00
9.0,0.5117229407633147,0.6560003463115771,0.37544469966107274,0.3784303006789621,0.8080431839983668,0.7413411170788398,0.9251563236606068,0.7727752819874012,0.5590664518655951,0.28215414923524973,0.2879894155014171,2021-11-19 09:00:00
10.0,0.5959023446739782,0.7462253609086816,0.12071338091055211,0.7574376295277474,0.7771776792331205,0.6415166242409328,0.8936847161602901,0.4735665059442243,0.26137722564468646,0.292469379409837,0.2947500716035344,2021-11-19 10:00:00
11.0,0.26255135787730277,0.370347789096124,0.46636763996039604,0.29342420980623574,0.7027665407516662,0.8314199303527587,0.8673740669365032,0.7895478642184082,0.07512640896415279,0.44527181015018735,0.3043641945938732,2021-11-19 11:00:00
12.0,0.2380177280857539,0.5994010715830331,0.4331986705130985,0.37210935981680615,0.7873464544140052,0.8764005272595095,0.8840422562839928,0.5331113320820418,0.37220931933383883,0.743428822278009,0.1905722835865464,2021-11-19 12:00:00
13.0,0.07302000473608743,0.8047370104392219,0.6346829821633739,0.1311621379595902,0.6392750719411706,0.8804498639642736,0.8635261947710993,0.7486421447098259,0.26744960818984287,0.6853529372566033,0.3476768393558674,2021-11-19 13:00:00
14.0,0.08142327816543471,0.5554437617339498,0.6775981235620856,0.20830514100761915,0.3645174207040222,0.7422629087548938,0.7385822755427974,0.9756898689680561,0.6741618300872414,0.8450578012185597,0.4169762361762431,2021-11-19 14:00:00
15.0,0.19646050955841488,0.6238691677494969,0.41215285846283733,0.43371962339275816,0.5180330337897558,0.44387687317594515,0.8874717740241322,0.9291853457781947,0.5967324719661713,0.6717155749068218,0.4341888708870716,2021-11-19 15:00:00
16.0,0.18028234796876935,0.6816966180531915,0.5036303856916179,0.42823659089865446,0.8267778108992965,0.43864381078676073,0.6762095250558191,0.6170268491836082,0.15217849513905496,0.7184159012107905,0.4269301961723102,2021-11-19 16:00:00
17.0,0.2975345779899117,0.651243451153821,0.4959333533524248,0.6048020591524217,0.19807272817805993,0.3965743973290089,0.8762718520584778,0.6319989145101937,0.8718930208049285,0.13435606182795246,0.4199750349467996,2021-11-19 17:00:00
18.0,0.18972996290097083,0.5626142490561716,0.7709423363307117,0.08497173449630219,0.6673539867992724,0.7063668567130748,0.7304910733506602,0.9163639650029232,0.3060783398045671,0.22941343521832047,0.4603722528823095,2021-11-19 18:00:00
19.0,0.30069022735370315,0.7163923845529974,0.3221041996280471,0.05007298036187274,0.12156233546376122,0.992232089628487,0.9923071895233412,0.98561224040944,0.21391330032934713,0.6085846242514291,0.4585447596899887,2021-11-19 19:00:00
20.0,0.03167099412740627,0.14657520414853525,0.5227610938944736,0.7333087848779645,0.22851142352740078,0.8912224060658338,0.9912930052109504,0.9588335936693131,0.7423391140104828,0.16705934619557283,0.4591453744116754,2021-11-19 20:00:00
21.0,0.5881521492332038,0.2361325307517243,0.41913404691104883,0.7881164839813348,0.3834491979186162,0.719295000365536,0.9980695450272967,0.9357176902192141,0.43009592955756804,0.09892167918560646,0.4194983905235394,2021-11-19 21:00:00
22.0,0.41419003635138435,0.7518329038073622,0.3368915986193545,0.4131229991596801,0.04823002079202366,0.9162345648885044,0.983199915898074,0.9858821319366073,0.15540201401167109,0.331670013051313,0.4229385663048729,2021-11-19 22:00:00
23.0,0.10086828325047259,0.8514353966992032,0.6560985460746896,0.2566081539045334,0.518032889724646,0.883240337215289,0.9789369434120919,0.9881576002131218,0.07780540224406213,0.40121533428195744,0.4237411671162371,2021-11-19 23:00:00
0.0,0.28822944454124816,0.5998945979767282,0.7495981997045468,0.6507429690110219,0.6631464634492551,0.7182309077202179,0.9613561375457307,0.27817671352820517,0.5620326667999639,0.9728360716013064,0.4236877316427774,2021-11-20 00:00:00
1.0,0.3488928974360412,0.7545024250485297,0.32915396152641857,0.5104400513689338,0.7434677296305365,0.7516510230887403,0.9470402070233522,0.35574755774943967,0.40207803021665317,0.9505706365906823,0.417075626156878,2021-11-20 01:00:00
2.0,0.26353562364853866,0.659003998548149,0.6674321924792902,0.8705768146618214,0.4241690907432747,0.8589026273966964,0.6836729508674136,0.36953671521295783,0.5471667651313248,0.9539307175496317,0.4222065003184754,2021-11-20 02:00:00
3.0,0.4808050605143143,0.3760491985308018,0.9055071072278099,0.7943125040289747,0.7713234349660228,0.8628177816692122,0.6496861461053575,0.4974926195119684,0.6964368367932586,0.8541676697373056,0.4360099518225772,2021-11-20 03:00:00
4.0,0.18577257197264224,0.4678355114082727,0.8028937925394075,0.8747586929293643,0.6530675124557865,0.9902962056579208,0.7143748432647623,0.5687008816983847,0.7387717061103471,0.9855310837103867,0.4312798437119272,2021-11-20 04:00:00
5.0,0.3342949558114168,0.7773348991565552,0.8533952513798635,0.3705661258252537,0.8845024088070403,0.8477421920469099,0.8950291055184632,0.33780643435888824,0.34032149177938154,0.8520357054474912,0.4054662351930303,2021-11-20 05:00:00
6.0,0.07496195510509936,0.4647797940034625,0.6679416693094118,0.6867038365908791,0.7377661205306303,0.9785102520892741,0.8951354114934071,0.33963841644743176,0.413067516603992,0.6071307255968492,0.3693866035130618,2021-11-20 06:00:00
7.0,0.04856417821787724,0.05497005137690198,0.6996068491564179,0.7947907623704868,0.6960971967609602,0.910404244161759,0.8580360759624425,0.49754413566820715,0.2919197578012896,0.18644433680049083,0.3228336190349981,2021-11-20 07:00:00
8.0,0.3379284470846031,0.14510568102447136,0.6312699330270698,0.8210970830519623,0.4379946516682093,0.9643606226026347,0.27098328574511915,0.42668382627162915,0.8347918704618418,0.5789330385367604,0.2630906222881497,2021-11-20 08:00:00
9.0,0.6716921530271734,0.19774979648656033,0.8770931238746791,0.6127453929210671,0.09359837558214168,0.8374531714855107,0.251701973380436,0.3279393418874047,0.737429953975304,0.825123738877529,0.2784928631581648,2021-11-20 09:00:00
10.0,0.6587051929968191,0.3177729586192306,0.46125697910309993,0.7952768798763767,0.11075128382115246,0.9759962735249692,0.6609609344664005,0.32106406263412635,0.714257835193989,0.4933617576663809,0.2158814501960013,2021-11-20 10:00:00
11.0,0.614795860208856,0.12065061197466509,0.30278404459094216,0.9421020155887857,0.040765088528909525,0.7432734023120098,0.8017894741829622,0.4470743889800557,0.716879851927207,0.5801132230936143,0.3054307540386531,2021-11-20 11:00:00
12.0,0.7136035797103908,0.05940834626961048,0.4048130752259486,0.6493176148426605,0.22136448887349358,0.7549026572054569,0.9364230806541974,0.482125336708967,0.9228637161248856,0.18923084470642337,0.3561046822299265,2021-11-20 12:00:00
13.0,0.8189862851793577,0.39882676761590996,0.5287745294023712,0.7647645829041065,0.5779581210079962,0.413154559882684,0.6404949838253422,0.676675122234118,0.8704978154353702,0.5183070175979521,0.4042671431685953,2021-11-20 13:00:00
14.0,0.8814214132168285,0.5520989327777753,0.34142833966317976,0.5583423413444406,0.5733792040629149,0.5832204810153446,0.7222489764874079,0.5721760613235541,0.8403860443606164,0.5125816513186594,0.4328380221180112,2021-11-20 14:00:00
15.0,0.9026246367610955,0.7773658079789723,0.3745930280327413,0.6303357668872415,0.25487743576523436,0.8381304136618629,0.7434398943153258,0.7477234598113529,0.9251630586421723,0.36592458538358635,0.4238330761305878,2021-11-20 15:00:00
16.0,0.8769526958529825,0.8834764090317183,0.3468281331925502,0.5514796390242216,0.08027261704191241,0.8871135966860962,0.42809845709491057,0.27730917222662443,0.6068407637687911,0.30842548906638945,0.427708216665883,2021-11-20 16:00:00
17.0,0.6762850075981471,0.8214684600186988,0.17137270238878383,0.12360349477214067,0.3737103022175879,0.8133950060956932,0.09625225231285783,0.27257504086092726,0.394850300920395,0.05324018312584314,0.4293112808696731,2021-11-20 17:00:00
18.0,0.6210233510551099,0.35716145392248466,0.8406140658816071,0.2472067303922802,0.7260389219873098,0.8979248316578965,0.6337482115648607,0.9287732830070623,0.3604411850196292,0.1890961294996572,0.4687210112556482,2021-11-20 18:00:00
19.0,0.6442759348618776,0.08232544939826358,0.5120908907346711,0.48086143749808147,0.7260649104957515,0.9272722874800479,0.5612243220523825,0.7189002953261295,0.43875285601276365,0.6324793645984823,0.5325400659180001,2021-11-20 19:00:00
20.0,0.8199142925029617,0.2345426317847586,0.14937534984192197,0.7085648293758137,0.5750705590948505,0.9300744953296505,0.8781440033877439,0.9112717236414651,0.566658369155653,0.9113810853980688,0.4604043141663853,2021-11-20 20:00:00
21.0,0.8306413776183759,0.7749300648951802,0.2410084066301218,0.962020684657132,0.4223860266564142,0.9693440958839326,0.9236882662564568,0.2950867582883435,0.8448981471447249,0.9582657833265059,0.4316453423503913,2021-11-20 21:00:00
22.0,0.7365726622993538,0.7260538552752483,0.5519164903746437,0.38354940722237796,0.2634098008434846,0.9915909589138053,0.5835570758559476,0.02423956813128165,0.5831468733279009,0.8984550684680221,0.4221797825817456,2021-11-20 22:00:00
23.0,0.78381003498235,0.7464036200891142,0.5487780590689779,0.5324721279766081,0.2204981402450158,0.9989813464514615,0.5860064987578804,0.5829759121311253,0.5582625469730659,0.8063041154648936,0.4181197553082799,2021-11-20 23:00:00
0.0,0.5485201411056806,0.27338361551376344,0.7233549979176648,0.19970169454447312,0.9976863278552027,0.6326639487404803,0.8784126063972395,0.426872076144609,0.386882400675577,0.30221471176217485,0.4205286264518418,2021-11-21 00:00:00
1.0,0.2520794711138493,0.17371069236174042,0.8970263052580176,0.09281898351531542,0.9617263280606161,0.7940310858516322,0.8944027622397211,0.8687082007119349,0.9176957036825826,0.7327714614765026,0.4161319556955802,2021-11-21 01:00:00
2.0,0.4790591732977521,0.07527640746546647,0.9362075337458332,0.3545923524073272,0.9303319603563792,0.7827290319694915,0.9371777648243971,0.7003543697709756,0.6369969461555486,0.49558368148597004,0.4208171780085241,2021-11-21 02:00:00
