Month,Hour,Day Type,kg_CO2/kWh
10,4,1,0.0994206167827148
10,5,1,0.116025727336426
10,6,1,0.1319009628479
10,7,1,0.140281922210693
10,8,1,0.149710068914795
10,9,1,0.152420256198242
10,10,1,0.144638027755127
10,11,1,0.14076904081665
10,12,1,0.142640190871826
10,13,1,0.141643445707275
10,14,1,0.137222266432617
10,15,1,0.136317158812012
10,16,1,0.145387434606201
10,17,1,0.15283609962085
10,18,1,0.151657934267334
10,19,1,0.153632778709473
10,20,1,0.152981363123291
10,21,1,0.14686142865332
10,22,1,0.129975190172119
10,23,1,0.116835501457764
10,24,1,0.105028343062378
11,1,2,0.0992666463293457
11,2,2,0.0979040846430664
11,3,2,0.0983271400234375
11,4,2,0.101481866292725
11,5,2,0.114059596766479
11,6,2,0.133274529344971
11,7,2,0.146468107025879
11,8,2,0.154817366996582
11,9,2,0.149188565466064
11,10,2,0.151969681869629
11,11,2,0.15484280956543
11,12,2,0.155224572680908
11,13,2,0.156809680710693
11,14,2,0.148049408360107
11,15,2,0.149955483116699
11,16,2,0.161440283611084
11,17,2,0.161016591474365
11,18,2,0.161674139301025
11,19,2,0.165974016491455
11,20,2,0.160714533642578
11,21,2,0.150677509444824
11,22,2,0.129265968183594
11,23,2,0.11682709904248
11,24,2,0.100519125301392
11,1,3,0.101668650461792
11,2,3,0.0980634536828613
11,3,3,0.0998682218887939
11,4,3,0.104373203835815
11,5,3,0.11116321362146
11,6,3,0.121933262036865
11,7,3,0.131629303210449
11,8,3,0.134463090437988
11,9,3,0.137678322402832
11,10,3,0.134498250462402
11,11,3,0.139945770229248
11,12,3,0.1457115159021
11,13,3,0.144534181100342
11,14,3,0.144975356351563
11,15,3,0.147549720737549
11,16,3,0.153721578534912
11,17,3,0.149678964751465
11,18,3,0.15024978913208
11,19,3,0.148276024407227
11,20,3,0.140391319719727
11,21,3,0.129987496180664
11,22,3,0.110065134221191
11,23,3,0.101493424804687
11,24,3,0.0938450190135498
11,1,4,0.0915709613793945
11,2,4,0.0907573251923828
11,3,4,0.092322804515625
11,4,4,0.0980152886021729
11,5,4,0.111133445262207
11,6,4,0.12811179193335
11,7,4,0.142378899288818
11,8,4,0.140678455304932
11,9,4,0.146943154946289
11,10,4,0.145310054867432
11,11,4,0.143109369559814
11,12,4,0.142693650719971
11,13,4,0.143822259818604
11,14,4,0.145430747880371
11,15,4,0.135582909530518
11,16,4,0.134321730528809
11,17,4,0.135779072013184
11,18,4,0.143371311741699
11,19,4,0.146572161318604
11,20,4,0.152241355349609
11,21,4,0.155630961656006
11,22,4,0.132609644977783
11,23,4,0.121353163161621
11,24,4,0.0997199199511719
11,1,5,0.0981592301430664
11,2,5,0.100115733233887
11,3,5,0.100287055297729
11,4,5,0.10348778029187
11,5,5,0.105043376049194
11,6,5,0.110405978820068
11,7,5,0.119623373015625
11,8,5,0.12248303193042
11,9,5,0.140693239126221
11,10,5,0.132355800675537
11,11,5,0.132953770256104
11,12,5,0.132304140356201
11,13,5,0.130968419334229
11,14,5,0.130621996196045
11,15,5,0.126854904115723
11,16,5,0.127837529900391
11,17,5,0.133358664238037
11,18,5,0.138718657692139
11,19,5,0.140751543859619
11,20,5,0.127650088211182
11,21,5,0.119328153393311
11,22,5,0.10996071310144
11,23,5,0.0951519544958496
11,24,5,0.096663704041626
11,1,6,0.110307073948242
11,2,6,0.0931852840672607
11,3,6,0.0789079816889648
11,4,6,0.07826184702771
11,5,6,0.0829666320426025
11,6,6,0.0864199831964111
11,7,6,0.0889348800765381
11,8,6,0.0947229260640869
11,9,6,0.0984802660825195
11,10,6,0.103253080207642
11,11,6,0.106003846865723
11,12,6,0.105955508753418
11,13,6,0.105826710939575
11,14,6,0.107487150013794
11,15,6,0.114077419022949
11,16,6,0.127086641898682
11,17,6,0.13621522242627
11,18,6,0.130318346473389
11,19,6,0.124609742761475
11,20,6,0.118185507969971
11,21,6,0.110988922335083
11,22,6,0.0956308021905518
11,23,6,0.0917615591652832
11,24,6,0.074780409381958
11,1,7,0.0703828731473389
11,2,7,0.0797318336625976
11,3,7,0.0814867133929443
11,4,7,0.0821797327009277
11,5,7,0.103101781362427
11,6,7,0.128799045827881
11,7,7,0.149942997155273
11,8,7,0.153047212035156
11,9,7,0.160278272489258
11,10,7,0.161060306181885
11,11,7,0.15969154304248
11,12,7,0.161287282134766
11,13,7,0.162294713731934
11,14,7,0.165937804434814
11,15,7,0.161234085294678
11,16,7,0.171785525566162
11,17,7,0.177375194266357
11,18,7,0.174864367089844
11,19,7,0.170634076294189
11,20,7,0.159140748801758
11,21,7,0.144443886281738
11,22,7,0.12401193929126
11,23,7,0.114302996880371
11,24,7,0.119016987177246
11,1,1,0.119382679116211
11,2,1,0.11359270901709
11,3,1,0.110211152141479
11,4,1,0.118094811718018
11,5,1,0.135173793577148
11,6,1,0.153164513628418
11,7,1,0.168612900906494
11,8,1,0.169517247187988
11,9,1,0.170505465354492
11,10,1,0.168841911711182
11,11,1,0.177541775263916
11,12,1,0.177932923614258
11,13,1,0.184827859771973
11,14,1,0.178777207161133
11,15,1,0.179958224075684
11,16,1,0.184065122565186
11,17,1,0.192014568762207
11,18,1,0.194682757811768
11,19,1,0.196207540098877
11,20,1,0.184804770433105
11,21,1,0.172353263062744
11,22,1,0.148402323644531
11,23,1,0.130920814875977
11,24,1,0.11945535239502
11,1,2,0.12463110178418
11,2,2,0.109552524597534
11,3,2,0.113213139942505
11,4,2,0.121015516187012
11,5,2,0.139862078297119
11,6,2,0.161358515790527
11,7,2,0.176867727142334
11,8,2,0.184077650054199
11,9,2,0.189412630057861
11,10,2,0.19168435522583
11,11,2,0.189397251007812
11,12,2,0.182914766853027
11,13,2,0.177655187106445
11,14,2,0.175511519177002
11,15,2,0.175079009349121
11,16,2,0.182262922148438
11,17,2,0.194111019824219
11,18,2,0.196178969118408
11,19,2,0.194218950025146
11,20,2,0.192597809891602
11,21,2,0.179427778353027
11,22,2,0.16052511247168
11,23,2,0.140861121321533
11,24,2,0.131260911978271
11,1,3,0.126914260881348
11,2,3,0.124517385406006
11,3,3,0.128323319623535
11,4,3,0.129719366388184
11,5,3,0.148124241073486
11,6,3,0.168413250106445
11,7,3,0.17740269937207
11,8,3,0.180762239704834
11,9,3,0.173129289097656
11,10,3,0.163214452906006
11,11,3,0.158914022014404
11,12,3,0.153947876203857
11,13,3,0.154805960752441
11,14,3,0.154709561378418
11,15,3,0.165385044554932
11,16,3,0.176057440847412
11,17,3,0.187607121276611
11,18,3,0.178010690943848
11,19,3,0.160972710656494
11,20,3,0.148306311861328
11,21,3,0.138297803273926
11,22,3,0.127289864071289
11,23,3,0.119474814991211
11,24,3,0.117777430206299
11,1,4,0.115547474870483
11,2,4,0.116478696422607
11,3,4,0.112445170259644
11,4,4,0.117402034654297
11,5,4,0.135311526743652
11,6,4,0.163358069147461
11,7,4,0.172331904040039
11,8,4,0.167711101650391
11,9,4,0.169239275357178
11,10,4,0.152591432915527
11,11,4,0.143111487466797
11,12,4,0.14363686682373
11,13,4,0.143462783175293
11,14,4,0.143290886646484
11,15,4,0.143638043438721
11,16,4,0.155715165761719
11,17,4,0.164900860565186
11,18,4,0.168428283093262
11,19,4,0.169048428405762
11,20,4,0.162736124306152
11,21,4,0.150948006309814
11,22,4,0.145735145099609
11,23,4,0.138364773430664
11,24,4,0.129568468976318
11,1,5,0.124278657145752
11,2,5,0.123224465484619
11,3,5,0.125388897208008
11,4,5,0.131295712096924
11,5,5,0.138587998058105
11,6,5,0.138720291110596
11,7,5,0.148723788702393
11,8,5,0.149706622125
11,9,5,0.150522763809814
11,10,5,0.15014860024292
11,11,5,0.143790366631104
11,12,5,0.142769936898926
11,13,5,0.141619069013184
11,14,5,0.140111326879639
11,15,5,0.143624948406006
11,16,5,0.153991563226318
11,17,5,0.167279809965088
11,18,5,0.174108994108643
11,19,5,0.164334908754883
11,20,5,0.161279018144775
11,21,5,0.151444593205811
11,22,5,0.136608945487061
11,23,5,0.122568578761475
11,24,5,0.119641769737061
11,1,6,0.118056523281982
11,2,6,0.113322786617065
11,3,6,0.116230486029785
11,4,6,0.119678064848877
11,5,6,0.121359613780273
11,6,6,0.122921646313721
11,7,6,0.13096661980542
11,8,6,0.139628983946289
11,9,6,0.149435876094482
11,10,6,0.140980360868896
11,11,6,0.139047971464111
11,12,6,0.136840794010254
11,13,6,0.135411109899414
11,14,6,0.137351832506836
11,15,6,0.141584850280762
11,16,6,0.15982681223877
11,17,6,0.178339340274414
11,18,6,0.175809285824707
11,19,6,0.172465179912109
11,20,6,0.168275336987061
11,21,6,0.15507392443457
11,22,6,0.136884896308594
11,23,6,0.111069416642944
11,24,6,0.115908681829956
11,1,7,0.10885843249353
11,2,7,0.109980210303955
11,3,7,0.116965496650391
11,4,7,0.115076946535889
11,5,7,0.126739886539795
11,6,7,0.153140759848145
11,7,7,0.170426272244385
11,8,7,0.176975228224854
11,9,7,0.17301738609082
11,10,7,0.181390081463623
11,11,7,0.186740440517334
11,12,7,0.187273460950439
11,13,7,0.184376371836426
11,14,7,0.186050971818115
11,15,7,0.183676355129883
11,16,7,0.185648361853516
11,17,7,0.196655055228516
11,18,7,0.198211384639893
11,19,7,0.195880261178711
11,20,7,0.19079253643335
11,21,7,0.177611070965576
11,22,7,0.160203052185059
11,23,7,0.136587835629883
11,24,7,0.131836415133789
11,1,1,0.130093986758545
11,2,1,0.131420516341064
11,3,1,0.129386093652832
11,4,1,0.134757050390137
11,5,1,0.144222391970459
11,6,1,0.165606580393799
11,7,1,0.178260064109131
11,8,1,0.183700081225098
11,9,1,0.186220625857178
11,10,1,0.18324349923877
11,11,1,0.18116807497876
11,12,1,0.177273313250732
11,13,1,0.179179235739502
11,14,1,0.176255084480713
11,15,1,0.17894951896582
11,16,1,0.185001708097412
11,17,1,0.193859210373779
11,18,1,0.192277147700439
11,19,1,0.188703560337158
11,20,1,0.180005579368408
11,21,1,0.172875804701172
11,22,1,0.152183327466797
11,23,1,0.127139160454834
11,24,1,0.113410672835571
11,1,2,0.108473146454346
11,2,2,0.106493152591309
11,3,2,0.106999491549194
11,4,2,0.112587637571167
11,5,2,0.129434653245605
11,6,2,0.152863106395508
11,7,2,0.163891269533447
11,8,2,0.16408237949292
11,9,2,0.165841086682617
11,10,2,0.160587528436279
11,11,2,0.155669914533447
11,12,2,0.155394309775146
11,13,2,0.149222424292725
11,14,2,0.148867045038086
11,15,2,0.163718348657471
11,16,2,0.167324618232422
11,17,2,0.17345622195459
11,18,2,0.173759664039307
11,19,2,0.171331698243164
11,20,2,0.16353684541333
11,21,2,0.147109334510498
11,22,2,0.125959569320801
11,23,2,0.113362556203735
11,24,2,0.107679291241699
11,1,3,0.106685058496216
11,2,3,0.111931737005493
11,3,3,0.105613106869995
11,4,3,0.10484974674939
11,5,3,0.109787972178345
11,6,3,0.123037508283936
11,7,3,0.137987744460205
11,8,3,0.143322724463867
11,9,3,0.14494804504126
11,10,3,0.144879967482178
11,11,3,0.144207165188232
11,12,3,0.144187204260986
11,13,3,0.143989975903564
11,14,3,0.142992967730957
11,15,3,0.141981812493408
11,16,3,0.151750873009033
11,17,3,0.15712061160376
11,18,3,0.160364677557129
11,19,3,0.150448194104492
11,20,3,0.148624634665039
11,21,3,0.133125874422852
11,22,3,0.116586086764893
11,23,3,0.107378437709961
11,24,3,0.104382616755737
11,1,4,0.101511115557129
11,2,4,0.0989787424837646
11,3,4,0.101274311408447
11,4,4,0.10155381976001
11,5,4,0.114181867827759
11,6,4,0.135072743113281
11,7,4,0.15498081958252
11,8,4,0.160275296345459
11,9,4,0.159258105765137
11,10,4,0.156012198755371
11,11,4,0.151239087015869
11,12,4,0.144932582936035
11,13,4,0.149131326607422
11,14,4,0.149657757996582
11,15,4,0.150202323099121
11,16,4,0.160391324426025
11,17,4,0.171048161715576
11,18,4,0.168691983276367
11,19,4,0.161939099154297
11,20,4,0.152522206426514
11,21,4,0.141668016196777
11,22,4,0.127334007897217
11,23,4,0.113260439865112
11,24,4,0.0916789815567627
11,1,5,0.089741484258667
11,2,5,0.0882291117990723
11,3,5,0.0889547164210205
11,4,5,0.0910310888942871
11,5,5,0.0954059995147705
11,6,5,0.106625549462769
11,7,5,0.115083341784424
11,8,5,0.12203278982251
11,9,5,0.129628254860352
11,10,5,0.138354446903809
11,11,5,0.138605024369141
11,12,5,0.144565049940674
11,13,5,0.141583964358887
11,14,5,0.144514441653564
11,15,5,0.140847611012939
11,16,5,0.148155622087402
11,17,5,0.147970146037354
11,18,5,0.152988630451172
11,19,5,0.141957740334961
11,20,5,0.124852194662109
11,21,5,0.11440254542981
11,22,5,0.10611384652478
11,23,5,0.101983048908447
11,24,5,0.0950337392956543
11,1,6,0.0928106983032227
11,2,6,0.0926151310493164
11,3,6,0.0890788769875488
11,4,6,0.0887116277640381
11,5,6,0.0944077109082031
11,6,6,0.0959923828983154
11,7,6,0.0936641663682861
11,8,6,0.0982058933093262
11,9,6,0.0987032346231689
11,10,6,0.0992719410968017
11,11,6,0.100393095993408
11,12,6,0.102046634566772
11,13,6,0.102832765648071
11,14,6,0.106992895583984
11,15,6,0.110305032175171
11,16,6,0.120877049366455
11,17,6,0.131736638182617
11,18,6,0.136851245119873
11,19,6,0.133875848817627
11,20,6,0.124424695829834
11,21,6,0.116442761216553
11,22,6,0.106265962079224
11,23,6,0.100820684802124
11,24,6,0.0980573006785889
11,1,7,0.0956229050275879
11,2,7,0.0949588581334229
11,3,7,0.0953310352973633
11,4,7,0.0994094943104248
11,5,7,0.113560165230713
11,6,7,0.129812457397705
11,7,7,0.141936824273193
11,8,7,0.149263675030029
11,9,7,0.154923649936523
11,10,7,0.155061410788086
11,11,7,0.14659861439209
11,12,7,0.141494486249512
11,13,7,0.140027953325684
11,14,7,0.143516630614258
11,15,7,0.147971862510986
11,16,7,0.16114446876001
11,17,7,0.17653607398291
11,18,7,0.17192140383374
11,19,7,0.1681515155625
11,20,7,0.155006954277832
11,21,7,0.140388218993164
11,22,7,0.122948777671143
11,23,7,0.116967213124023
11,24,7,0.0995281109439697
11,1,1,0.0973907136802979
11,2,1,0.0965355222203369
11,3,1,0.0981685669290772
11,4,1,0.0961342342172852
11,5,1,0.10345569330896
11,6,1,0.112649077637451
11,7,1,0.124054920344727
11,8,1,0.126559864446289
11,9,1,0.125776654138672
11,10,1,0.127626002210205
11,11,1,0.130619989029297
11,12,1,0.132274309705566
11,13,1,0.130420808875244
11,14,1,0.127418613436279
11,15,1,0.133430756130615
11,16,1,0.140526741183838
11,17,1,0.147103908239014
11,18,1,0.147756458912598
11,19,1,0.144349909350342
11,20,1,0.13608961531543
11,21,1,0.127437743811768
11,22,1,0.107902938066284
11,23,1,0.101632016208008
11,24,1,0.0927352219122314
11,1,2,0.0876683232521973
11,2,2,0.0877990936264648
11,3,2,0.0892613976575928
11,4,2,0.0921996890600586
11,5,2,0.102113480140747
11,6,2,0.121004192998047
11,7,2,0.125343050750977
11,8,2,0.132879062125488
11,9,2,0.135862639362549
11,10,2,0.143448691480469
11,11,2,0.14745618676709
11,12,2,0.14508172234668
11,13,2,0.136959286061035
11,14,2,0.1328152342229
11,15,2,0.133247190349609
11,16,2,0.143916029112061
11,17,2,0.15146310066748
11,18,2,0.154903370631104
11,19,2,0.147367580737061
11,20,2,0.141074919186523
11,21,2,0.134684183315918
11,22,2,0.117204833981934
11,23,2,0.101655271657227
11,24,2,0.0834620561661377
11,1,3,0.0796703728325195
11,2,3,0.0815888989442139
11,3,3,0.0826463366784668
11,4,3,0.0845137492507324
11,5,3,0.0893097496124268
11,6,3,0.0998677304790039
11,7,3,0.100684079801758
11,8,3,0.107138048346191
11,9,3,0.114369441020996
11,10,3,0.115672196059448
11,11,3,0.117372037893311
11,12,3,0.114444799750488
11,13,3,0.106027275346558
11,14,3,0.103392605981689
11,15,3,0.109180977268677
11,16,3,0.114196077184082
11,17,3,0.117765456418457
11,18,3,0.118903921397949
11,19,3,0.114880964006104
11,20,3,0.111469237337891
11,21,3,0.102143476901733
11,22,3,0.0970524299493408
11,23,3,0.0900034748894043
11,24,3,0.0907110496169434
11,1,4,0.0945468906190185
11,2,4,0.0930356394042969
11,3,4,0.0938392743638916
11,4,4,0.0941439138273926
11,5,4,0.093313009085083
11,6,4,0.093424752902832
11,7,4,0.0955200827199707
11,8,4,0.0978847673934326
11,9,4,0.0973447426405029
11,10,4,0.0993214419815674
11,11,4,0.0967589406431885
11,12,4,0.0940351323109131
11,13,4,0.0965402217590332
11,14,4,0.0977392062766113
11,15,4,0.104410260286743
11,16,4,0.112617225977539
11,17,4,0.115460592235352
11,18,4,0.1169501452854
11,19,4,0.116733177481201
11,20,4,0.112210082584595
11,21,4,0.106545172816406
11,22,4,0.101883735682007
11,23,4,0.0998592519298096
11,24,4,0.0826799809459228
11,1,5,0.0799963090273438
11,2,5,0.085012550951416
11,3,5,0.0856372227709961
11,4,5,0.0862238760838623
11,5,5,0.0901507524798584
11,6,5,0.0985521849434815
11,7,5,0.0926473633787842
11,8,5,0.0916394749781494
11,9,5,0.0855686330383301
11,10,5,0.0912544865533447
11,11,5,0.0926158647033691
11,12,5,0.0933716668029785
11,13,5,0.0932891653283691
11,14,5,0.0966626104818115
11,15,5,0.101846824577637
11,16,5,0.10767750555542
11,17,5,0.117562801789551
11,18,5,0.11208850364978
11,19,5,0.113481892648804
11,20,5,0.108821362200073
11,21,5,0.104266263375732
11,22,5,0.0916676237614746
11,23,5,0.082775086043457
11,24,5,0.0820272364769287
11,1,6,0.0802525273233643
11,2,6,0.0787151552558594
11,3,6,0.0768528713406982
11,4,6,0.0784292101281738
11,5,6,0.0817711150786133
11,6,6,0.0920234252132568
11,7,6,0.0874350420272217
11,8,6,0.086099341769043
11,9,6,0.0850389694185791
11,10,6,0.0869747294792481
11,11,6,0.0876393785234375
11,12,6,0.0875452354816895
11,13,6,0.0907404719129639
11,14,6,0.0969358274038086
11,15,6,0.104791621968872
11,16,6,0.108670852379028
11,17,6,0.116832179250732
11,18,6,0.122583916283936
11,19,6,0.118440930320557
11,20,6,0.11607004419397
11,21,6,0.109517094643799
11,22,6,0.0969679905206299
11,23,6,0.0846538840960693
11,24,6,0.0836098666939697
11,1,7,0.0811976467749023
11,2,7,0.0799619587908935
11,3,7,0.0801694513837891
11,4,7,0.0836616239110107
11,5,7,0.098948870305542
11,6,7,0.116012390059448
11,7,7,0.135587934368652
11,8,7,0.136235653999512
11,9,7,0.137412878061035
11,10,7,0.137694227468994
11,11,7,0.14071058381543
11,12,7,0.137008053291748
11,13,7,0.13487334147876
11,14,7,0.135380227216553
11,15,7,0.14604067740625
11,16,7,0.157020530116943
11,17,7,0.169943597090332
11,18,7,0.167143281098633
11,19,7,0.166282691052246
11,20,7,0.170403695079102
11,21,7,0.173931491355469
11,22,7,0.156281878911133
11,23,7,0.136412049350342
11,24,7,0.108844029341797
11,1,1,0.099668238868042
11,2,1,0.0985958096745605
11,3,1,0.098786116767334
11,4,1,0.100067353593994
11,5,1,0.108367472585693
11,6,1,0.13074375508374
11,7,1,0.137233160503174
11,8,1,0.131459607643799
11,9,1,0.131197776202148
11,10,1,0.128675985742432
11,11,1,0.129003569198242
11,12,1,0.126148104569824
11,13,1,0.122191715901367
11,14,1,0.122544811138672
11,15,1,0.126514945438721
11,16,1,0.13747125200708
11,17,1,0.149367314046875
11,18,1,0.146339745251709
11,19,1,0.146269300620117
11,20,1,0.143068797106445
11,21,1,0.129951450234375
11,22,1,0.110964981680664
11,23,1,0.104507684007935
11,24,1,0.0956074913712158
11,1,2,0.104606277422852
11,2,2,0.100371204033325
11,3,2,0.0934912731773682
11,4,2,0.0969657272670898
11,5,2,0.100715211650146
11,6,2,0.113723077958008
11,7,2,0.118548057654785
11,8,2,0.116778193386475
11,9,2,0.116455759351563
11,10,2,0.113440178186768
11,11,2,0.109357393383301
11,12,2,0.10796178957959
11,13,2,0.110629715621094
11,14,2,0.114961908196167
11,15,2,0.126261281089355
11,16,2,0.1391938717229
11,17,2,0.148905651852295
11,18,2,0.151191967046143
11,19,2,0.14865650016748
11,20,2,0.149008612585205
11,21,2,0.142916584654297
11,22,2,0.131462293094482
11,23,2,0.111404170528931
11,24,2,0.100335421095093
11,1,3,0.0978789050822754
11,2,3,0.0953776500147705
11,3,3,0.0960162543400879
11,4,3,0.0950594587150879
11,5,3,0.106086334497803
11,6,3,0.123823237931885
11,7,3,0.136019046101074
11,8,3,0.133869813474854
11,9,3,0.132772004003906
11,10,3,0.133039054079102
11,11,3,0.129263227362793
11,12,3,0.124266766413086
11,13,3,0.122088865908691
11,14,3,0.121911030934814
11,15,3,0.130255376807617
11,16,3,0.135214933574219
11,17,3,0.14398632147583
11,18,3,0.144429171673096
11,19,3,0.142812876424805
11,20,3,0.136852823168213
11,21,3,0.1312262918125
11,22,3,0.116305678648926
11,23,3,0.110528935086548
11,24,3,0.104851553199463
12,1,4,0.105767388780273
12,2,4,0.0991411914863281
12,3,4,0.0967408692211914
12,4,4,0.0987537875401611
12,5,4,0.105274733162598
12,6,4,0.127622278569824
12,7,4,0.13392756450708
12,8,4,0.138686985985107
12,9,4,0.139215687549072
12,10,4,0.136018838463135
12,11,4,0.132731666873535
12,12,4,0.129006282333984
12,13,4,0.130305652874023
12,14,4,0.13593978377832
12,15,4,0.13295403326416
12,16,4,0.143828807334961
12,17,4,0.152381663226562
12,18,4,0.157562908099853
12,19,4,0.14834465566748
12,20,4,0.140958863420898
12,21,4,0.133678163656738
12,22,4,0.122270147672363
12,23,4,0.113843999372681
12,24,4,0.100637548139526
12,1,5,0.0988792423831787
12,2,5,0.103557740434937
12,3,5,0.107073659821167
12,4,5,0.106669838635254
12,5,5,0.11295296960437
12,6,5,0.122058218548828
12,7,5,0.127333412668457
12,8,5,0.136114725663574
12,9,5,0.133870699396729
12,10,5,0.133180206350342
12,11,5,0.132900019714844
12,12,5,0.133538340268311
12,13,5,0.130882664865234
12,14,5,0.133106508724365
12,15,5,0.139420210919434
12,16,5,0.144969750127197
12,17,5,0.150486800918701
12,18,5,0.149709196835449
12,19,5,0.144007763553711
12,20,5,0.14330810675293
12,21,5,0.136600861449951
12,22,5,0.122182718257324
12,23,5,0.110984610387207
12,24,5,0.108319189843506
12,1,6,0.112994137286499
12,2,6,0.0968809971452637
12,3,6,0.0910849432545166
12,4,6,0.0885938970523682
12,5,6,0.0932497694899902
12,6,6,0.105954622831543
12,7,6,0.108164721059082
12,8,6,0.110808263485229
12,9,6,0.114938230549805
12,10,6,0.122885448099609
12,11,6,0.120857323762207
12,12,6,0.117841299636475
12,13,6,0.120020653606445
12,14,6,0.125448959942627
12,15,6,0.132299406211182
12,16,6,0.141298600617432
12,17,6,0.150654904594482
12,18,6,0.154260039082031
12,19,6,0.15017735117627
12,20,6,0.148251661555664
12,21,6,0.137367031604004
12,22,6,0.130046119292236
12,23,6,0.11487257543335
12,24,6,0.102664122113647
12,1,7,0.102046330031128
12,2,7,0.105328179168213
12,3,7,0.106005141142212
12,4,7,0.10523216738501
12,5,7,0.117238263690186
12,6,7,0.142178016503662
12,7,7,0.157592088151611
12,8,7,0.156961034926025
12,9,7,0.154238873854736
12,10,7,0.149773869132324
12,11,7,0.143160351595215
12,12,7,0.138452645806641
12,13,7,0.135914382737061
12,14,7,0.13458846222583
12,15,7,0.140898966796631
12,16,7,0.150810965269775
12,17,7,0.156320485725342
12,18,7,0.157793732275879
12,19,7,0.15577853686084
12,20,7,0.148044397364502
12,21,7,0.133754020717285
12,22,7,0.114418429732178
12,23,7,0.107019307129883
12,24,7,0.094592771682373
12,1,1,0.0936264939248047
12,2,1,0.0923322174355469
12,3,1,0.0950459760915527
12,4,1,0.0938331698084717
12,5,1,0.109840075458618
12,6,1,0.119153474516113
12,7,1,0.11979888244458
12,8,1,0.122351001885986
12,9,1,0.122567236036133
12,10,1,0.123899773276367
12,11,1,0.126004322218018
12,12,1,0.121403231590088
12,13,1,0.125171735608398
12,14,1,0.123020620398193
12,15,1,0.12626986345752
12,16,1,0.137564093851074
12,17,1,0.153357589227051
12,18,1,0.145206858811523
12,19,1,0.135208981286621
12,20,1,0.133832784708984
12,21,1,0.120425007729736
12,22,1,0.104057088915527
12,23,1,0.0979392169824219
12,24,1,0.0903433089836426
12,1,2,0.090931533423584
12,2,2,0.0933867413173828
12,3,2,0.0955503148039551
12,4,2,0.0987293416334228
12,5,2,0.103801341265503
12,6,2,0.114179127006958
12,7,2,0.120487880497803
12,8,2,0.126143605747803
12,9,2,0.12521304171582
12,10,2,0.125413204689453
12,11,2,0.121152446486816
12,12,2,0.126564820071777
12,13,2,0.122783304075928
12,14,2,0.126384465757568
12,15,2,0.13210138882959
12,16,2,0.139399862401367
12,17,2,0.150910119307129
12,18,2,0.157766850083984
12,19,2,0.154861413924805
12,20,2,0.147167417763428
12,21,2,0.137369343306396
12,22,2,0.120168104228516
12,23,2,0.107910516851074
12,24,2,0.0989637094969482
12,1,3,0.0940779195689697
12,2,3,0.0949328895484619
12,3,3,0.0965922142990723
12,4,3,0.097816641385498
12,5,3,0.106771456642822
12,6,3,0.128563376766602
12,7,3,0.146407075314209
12,8,3,0.157469886302979
12,9,3,0.155606003575684
12,10,3,0.143727258540039
12,11,3,0.134903282869629
12,12,3,0.131992877242432
12,13,3,0.131299089674072
12,14,3,0.136773422420166
12,15,3,0.148233597054932
12,16,3,0.162478694788818
12,17,3,0.168808108254639
12,18,3,0.163978200617432
12,19,3,0.155638575047119
12,20,3,0.151350962337646
12,21,3,0.147137545585205
12,22,3,0.124115605993164
12,23,3,0.105835500945679
12,24,3,0.0913931125629883
12,1,4,0.0873047422989502
12,2,4,0.0874910627432861
12,3,4,0.0873738788115234
12,4,4,0.09140282309729
12,5,4,0.108900596837769
12,6,4,0.13655106987207
12,7,4,0.15243841759668
12,8,4,0.150429354422119
12,9,4,0.149448057520264
12,10,4,0.151030909217773
12,11,4,0.155707220149902
12,12,4,0.150856673301514
12,13,4,0.154075365898682
12,14,4,0.15850165306665
12,15,4,0.158834662793945
12,16,4,0.165027575078369
12,17,4,0.169267154211182
12,18,4,0.164782299301758
12,19,4,0.159728904029053
12,20,4,0.154507225127686
12,21,4,0.145498313265869
12,22,4,0.139330566699707
12,23,4,0.125862422450195
12,24,4,0.125471177202148
12,1,5,0.122353424328613
12,2,5,0.124222844067627
12,3,5,0.12516697377832
12,4,5,0.125558385136719
12,5,5,0.128713692792236
12,6,5,0.142473083858154
12,7,5,0.150211625278809
12,8,5,0.1585857325896
12,9,5,0.171417646507568
12,10,5,0.173948102390625
12,11,5,0.17004817739917
12,12,5,0.171765232418213
12,13,5,0.176764544928955
12,14,5,0.186062308849609
12,15,5,0.188256017522461
12,16,5,0.193087586263184
12,17,5,0.200910359474609
12,18,5,0.195127158372314
12,19,5,0.193405064672607
12,20,5,0.181700846246338
12,21,5,0.178484105445801
12,22,5,0.168217558269775
12,23,5,0.157958029256104
12,24,5,0.135741378805908
12,1,6,0.129367918411865
12,2,6,0.126748814971191
12,3,6,0.128020860358398
12,4,6,0.127660802328857
12,5,6,0.133493033669922
12,6,6,0.140674731664551
12,7,6,0.143001674681885
12,8,6,0.147511390773926
12,9,6,0.151009231816895
12,10,6,0.156143619728516
12,11,6,0.155734974421143
12,12,6,0.151853044717773
12,13,6,0.151291923950195
12,14,6,0.148659642421631
12,15,6,0.155720993466553
12,16,6,0.16533547445752
12,17,6,0.176088572695801
12,18,6,0.175196200202148
12,19,6,0.17313983710498
12,20,6,0.171948991994629
12,21,6,0.164314864772461
12,22,6,0.158242202540039
12,23,6,0.150217439141113
12,24,6,0.153347844086426
12,1,7,0.144264487102051
12,2,7,0.143410209249023
12,3,7,0.145346682199951
12,4,7,0.151303814682861
12,5,7,0.161471969160645
12,6,7,0.178758824282227
