Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
10,9,3,0,,,,0.487683333333333,0,0,0,381.7875
10,10,3,0,,,,0.418216666666666,0,0,0,587.6625
10,11,3,0,,,,0.47985,0,0,0,744.633333333333
10,12,3,0,,,,0.42975,0,0,0,826.591666666667
10,13,3,0,,,,0.4601,0,0,0,793.8125
10,14,3,0,,,,0.439833333333333,0,0,0,691.083333333333
10,15,3,0,,,,0.45805,0,0,0,554.5625
10,16,3,0,,,,0.472566666666666,0,0,0,352.216666666667
10,17,3,0,,,,3.43993333333333,0,0,0,118.658333333333
10,18,3,0,,,,3.2835,0,0,0,3.9625
10,19,3,0,,,,1.56128333333333,0,0,0,0
10,20,3,0,,,,1.4403,0,0,0,0
10,21,3,0,,,,1.20638333333333,0,0,0,0
10,22,3,0,,,,2.34825,0,0,0,0
10,23,3,0,,,,2.3357,0,0,0,0
10,24,3,0,,,,0.6642,0,0,0,0
10,1,4,0,,,,0.715116666666667,0,0,0,0
10,2,4,0,,,,0.675916666666666,0,0,0,0
10,3,4,0,,,,0.710966666666667,0,0,0,0
10,4,4,0,,,,1.28053333333333,0,0,0,0
10,5,4,0,,,,1.09128333333333,0,0,0,0
10,6,4,0,,,,0.674816666666667,0,0,0,0
10,7,4,0,,,,0.440066666666666,0,0,0,89.2
10,8,4,0,,,,0.437666666666667,0,0,0,315.758333333333
10,9,4,0,,,,0.4596,0,0,0,536.320833333333
10,10,4,0,,,,0.436866666666667,0,0,0,705.358333333333
10,11,4,0,,,,0.451933333333333,0,0,0,807.395833333333
10,12,4,0,,,,0.435233333333333,0,0,0,839.933333333333
10,13,4,0,,,,0.46395,0,0,0,804.179166666667
10,14,4,0,,,,0.442116666666667,0,0,0,714.825
10,15,4,0,,,,0.398066666666667,0,0,0,562.1875
10,16,4,0,,,,0.426483333333333,0,0,0,359.4
10,17,4,0,,,,0.394116666666667,0,0,0,135.066666666667
10,18,4,0,,,,2.84023333333333,0,0,0,4.1125
10,19,4,0,,,,3.38293333333333,0,0,0,0
10,20,4,0,,,,2.37978333333333,0,0,0,0
10,21,4,0,,,,2.91381666666667,0,0,0,0
10,22,4,0,,,,0.610116666666667,0,0,0,0
10,23,4,0,,,,1.76488333333333,0,0,0,0
10,24,4,0,,,,0.600466666666667,0,0,0,0
10,1,5,0,,,,0.649416666666667,0,0,0,0
10,2,5,0,,,,0.602266666666667,0,0,0,0
10,3,5,0,,,,0.65605,0,0,0,0
10,4,5,0,,,,0.603466666666667,0,0,0,0
10,5,5,0,,,,0.640933333333333,0,0,0,0
10,6,5,0,,,,0.746766666666667,0,0,0,0
10,7,5,0,,,,0.891,0,0,0,81.7166666666667
10,8,5,0,,,,0.735,0,0,0,322.1
10,9,5,0,,,,1.17968333333333,0,0,0,529.195833333333
10,10,5,0,,,,1.28406666666667,0,0,0,687.025
10,11,5,0,,,,3.56171666666667,0,0,0,756.041666666667
10,12,5,0,,,,1.11058333333333,0,0,0,775.266666666667
10,13,5,0,,,,0.822666666666667,0,0,0,722.620833333333
10,14,5,0,,,,0.535383333333334,0,0,0,595.058333333333
10,15,5,0,,,,0.62925,0,0,0,541.7
10,16,5,0,,,,0.54805,0,0,0,338.3375
10,17,5,0,,,,0.633783333333333,0,0,0,114.1625
10,18,5,0,,,,1.39115,0,0,0,3.66666666666667
10,19,5,0,,,,1.11126666666667,0,0,0,0
10,20,5,0,,,,1.51645,0,0,0,0
10,21,5,0,,,,3.36721666666667,0,0,0,0
10,22,5,0,,,,1.95748333333333,0,0,0,0
10,23,5,0,,,,0.658933333333334,0,0,0,0
10,24,5,0,,,,0.649241666666666,0,0,0,0
10,1,6,0,,,,1.37886666666667,0,0,0,0
10,2,6,0,,,,3.35526666666667,0,0,0,0
10,3,6,0,,,,1.80351666666667,0,0,0,0
10,4,6,0,,,,1.65035,0,0,0,0
10,5,6,0,,,,0.667583333333333,0,0,0,0
10,6,6,0,,,,0.974433333333333,0,0,0,0
10,7,6,0,,,,1.36173333333333,0,0,0,60.9166666666667
10,8,6,0,,,,1.5982,0,0,0,309.283333333333
10,9,6,0,,,,1.53813333333333,0,0,0,515.0125
10,10,6,0,,,,1.37196666666667,0,0,0,669.229166666667
10,11,6,0,,,,1.3893,0,0,0,761.233333333333
10,12,6,0,,,,0.706133333333333,0,0,0,799.0375
10,13,6,0,,,,0.532,0,0,0,773.529166666667
10,14,6,0,,,,0.535466666666666,0,0,0,688.329166666667
10,15,6,0,,,,0.525166666666667,0,0,0,547.2
10,16,6,0,,,,0.548016666666666,0,0,0,347.695833333333
10,17,6,0,,,,0.52585,0,0,0,127.375
10,18,6,0,,,,1.71885,0,0,0,2.475
10,19,6,0,,,,0.943483333333334,0,0,0,0
10,20,6,0,,,,2.17688333333333,0,0,0,0
10,21,6,0,,,,3.82483333333333,0,0,0,0
10,22,6,0,,,,3.34915,0,0,0,0
10,23,6,0,,,,2.29203333333333,0,0,0,0
10,24,6,0,,,,3.2606,0,0,0,0
10,1,7,0,,,,0.6801,0,0,0,0
10,2,7,0,,,,0.951316666666667,0,0,0,0
10,3,7,0,,,,1.70066666666667,0,0,0,0
10,4,7,0,,,,1.18025,0,0,0,0
10,5,7,0,,,,0.954783333333333,0,0,0,0
10,6,7,0,,,,0.679733333333334,0,0,0,0
10,7,7,0,,,,1.46721666666667,0,0,0,84.8625
10,8,7,0,,,,1.3186,0,0,0,303.258333333333
10,9,7,0,,,,0.971033333333334,0,0,0,498.741666666667
10,10,7,0,,,,0.552966666666667,0,0,0,645.670833333333
10,11,7,0,,,,0.565116666666667,0,0,0,739.629166666667
10,12,7,0,,,,0.540416666666667,0,0,0,779.4625
10,13,7,0,,,,0.506216666666666,0,0,0,761.725
10,14,7,0,,,,0.529883333333333,0,0,0,676.479166666667
10,15,7,0,,,,0.73655,0,0,0,534.320833333333
10,16,7,0,,,,3.64458333333333,0,0,0,249.558333333333
10,17,7,0,,,,2.94203333333333,0,0,0,89.1916666666667
10,18,7,0,,,,1.24538333333333,0,0,0,0.216666666666667
10,19,7,0,,,,2.85578333333333,0,0,0,0
10,20,7,0,,,,3.63888333333333,0,0,0,0
10,21,7,0,,,,2.60455,0,0,0,0
10,22,7,0,,,,1.65555,0,0,0,0
10,23,7,0,,,,1.10118333333333,0,0,0,0
10,24,7,0,,,,0.75355,0,0,0,0
10,1,1,0,,,,0.758799999999999,0,0,0,0
10,2,1,0,,,,0.770266666666667,0,0,0,0
10,3,1,0,,,,0.739083333333333,0,0,0,0
10,4,1,0,,,,0.800683333333333,0,0,0,0
10,5,1,0,,,,0.902333333333333,0,0,0,0
10,6,1,0,,,,1.07943333333333,0,0,0,0
10,7,1,0,,,,0.584316666666666,0,0,0,80.15
10,8,1,0,,,,0.560916666666667,0,0,0,294.283333333333
10,9,1,0,,,,0.607666666666666,0,0,0,496.770833333333
10,10,1,0,,,,0.553516666666667,0,0,0,653.670833333333
10,11,1,0,,,,0.611066666666667,0,0,0,748.6
10,12,1,0,,,,0.692416666666666,0,0,0,782.945833333333
10,13,1,0,,,,0.990916666666667,0,0,0,745.525
10,14,1,0,,,,0.557733333333334,0,0,0,668.9125
10,15,1,0,,,,0.5269,0,0,0,529.533333333333
10,16,1,0,,,,0.569633333333333,0,0,0,288.304166666667
10,17,1,0,,,,0.522683333333333,0,0,0,115.3375
10,18,1,0,,,,2.25853333333333,0,0,0,0
10,19,1,0,,,,2.01105,0,0,0,0
10,20,1,0,,,,4.07125,0,0,0,0
10,21,1,0,,,,3.73373333333333,0,0,0,0
10,22,1,0,,,,3.38976666666667,0,0,0,0
10,23,1,0,,,,2.76226666666667,0,0,0,0
10,24,1,0,,,,1.63928333333333,0,0,0,0
10,1,2,0,,,,0.780183333333333,0,0,0,0
10,2,2,0,,,,0.806033333333333,0,0,0,0
10,3,2,0,,,,0.8786,0,0,0,0
10,4,2,0,,,,1.40611666666667,0,0,0,0
10,5,2,0,,,,0.932383333333334,0,0,0,0
10,6,2,0,,,,0.904749999999999,0,0,0,0
10,7,2,0,,,,0.624983333333334,0,0,0,79.3708333333333
10,8,2,0,,,,0.441333333333334,0,0,0,294.0125
10,9,2,0,,,,0.4694,0,0,0,496.8625
10,10,2,0,,,,0.433033333333333,0,0,0,655.583333333333
10,11,2,0,,,,0.449783333333333,0,0,0,752.595833333333
10,12,2,0,,,,0.443533333333333,0,0,0,791.404166666667
10,13,2,0,,,,0.4738,0,0,0,768.616666666667
10,14,2,0,,,,0.450283333333333,0,0,0,687.516666666667
10,15,2,0,,,,0.451683333333333,0,0,0,532.391666666667
10,16,2,0,,,,0.452433333333333,0,0,0,324.5375
10,17,2,0,,,,0.573016666666667,0,0,0,107.25
10,18,2,0,,,,1.74606666666667,0,0,0,2.02083333333333
10,19,2,0,,,,3.55425,0,0,0,0
10,20,2,0,,,,1.63325,0,0,0,0
10,21,2,0,,,,1.37713333333333,0,0,0,0
10,22,2,0,,,,3.2133,0,0,0,0
10,23,2,0,,,,3.30163333333333,0,0,0,0
10,24,2,0,,,,0.935683333333334,0,0,0,0
10,1,3,0,,,,0.659333333333334,0,0,0,0
10,2,3,0,,,,0.730216666666666,0,0,0,0
10,3,3,0,,,,0.65815,0,0,0,0
10,4,3,0,,,,0.701233333333333,0,0,0,0
10,5,3,0,,,,0.751599999999999,0,0,0,0
10,6,3,0,,,,0.826216666666666,0,0,0,0
10,7,3,0,,,,0.474083333333333,0,0,0,33.0833333333333
10,8,3,0,,,,0.430316666666667,0,0,0,97.5541666666667
10,9,3,0,,,,0.480316666666666,0,0,0,182.641666666667
10,10,3,0,,,,0.414783333333333,0,0,0,274.220833333333
10,11,3,0,,,,0.455966666666667,0,0,0,260.833333333333
10,12,3,0,,,,0.418833333333333,0,0,0,711.658333333333
10,13,3,0,,,,0.47145,0,0,0,764.854166666667
10,14,3,0,,,,0.43295,0,0,0,675.5
10,15,3,0,,,,0.438983333333333,0,0,0,520.079166666667
10,16,3,0,,,,0.439433333333333,0,0,0,317.379166666667
10,17,3,0,,,,0.438566666666667,0,0,0,98.1333333333333
10,18,3,0,,,,0.901883333333333,0,0,0,1.02916666666667
10,19,3,0,,,,0.7435,0,0,0,0
10,20,3,0,,,,0.61315,0,0,0,0
10,21,3,0,,,,0.633183333333333,0,0,0,0
10,22,3,0,,,,0.663333333333333,0,0,0,0
10,23,3,0,,,,0.668466666666667,0,0,0,0
10,24,3,0,,,,0.65185,0,0,0,0
10,1,4,0,,,,0.6535,0,0,0,0
10,2,4,0,,,,0.640583333333333,0,0,0,0
10,3,4,0,,,,0.651049999999999,0,0,0,0
10,4,4,0,,,,0.675783333333334,0,0,0,0
10,5,4,0,,,,0.643066666666667,0,0,0,0
10,6,4,0,,,,0.68175,0,0,0,0
10,7,4,0,,,,0.64495,0,0,0,73.5375
10,8,4,0,,,,0.929283333333334,0,0,0,281.270833333333
10,9,4,0,,,,0.933333333333334,0,0,0,486.020833333333
10,10,4,0,,,,0.505033333333333,0,0,0,644
10,11,4,0,,,,0.4584,0,0,0,739.120833333333
10,12,4,0,,,,0.5099,0,0,0,760.229166666667
10,13,4,0,,,,0.505166666666667,0,0,0,715.35
10,14,4,0,,,,0.502666666666667,0,0,0,614.316666666667
10,15,4,0,,,,0.468033333333333,0,0,0,392.8875
10,16,4,0,,,,0.479916666666667,0,0,0,269.358333333333
10,17,4,0,,,,0.464866666666667,0,0,0,118.1625
10,18,4,0,,,,1.41406666666667,0,0,0,0
10,19,4,0,,,,2.95671666666667,0,0,0,0
10,20,4,0,,,,2.55195,0,0,0,0
10,21,4,0,,,,1.4875,0,0,0,0
10,22,4,0,,,,3.07273333333333,0,0,0,0
10,23,4,0,,,,1.5981,0,0,0,0
10,24,4,0,,,,1.19531666666667,0,0,0,0
10,1,5,0,,,,0.6697,0,0,0,0
10,2,5,0,,,,0.833616666666667,0,0,0,0
10,3,5,0,,,,2.79088333333333,0,0,0,0
10,4,5,0,,,,0.8129,0,0,0,0
10,5,5,0,,,,0.74155,0,0,0,0
10,6,5,0,,,,0.947066666666666,0,0,0,0
10,7,5,0,,,,0.51525,0,0,0,59.6
10,8,5,0,,,,0.496283333333334,0,0,0,272.508333333333
10,9,5,0,,,,0.511083333333334,0,0,0,475.275
10,10,5,0,,,,0.50905,0,0,0,630.6875
10,11,5,0,,,,0.473166666666667,0,0,0,730.679166666667
10,12,5,0,,,,0.50595,0,0,0,764.645833333333
10,13,5,0,,,,0.481483333333333,0,0,0,732.9
10,14,5,0,,,,0.508833333333333,0,0,0,646.745833333333
10,15,5,0,,,,0.47655,0,0,0,490.3
10,16,5,0,,,,0.517716666666667,0,0,0,287.266666666667
10,17,5,0,,,,0.577583333333334,0,0,0,90.7583333333333
10,18,5,0,,,,1.60756666666667,0,0,0,0.516666666666667
10,19,5,0,,,,1.30131666666667,0,0,0,0
10,20,5,0,,,,2.58853333333333,0,0,0,0
10,21,5,0,,,,3.08791666666667,0,0,0,0
10,22,5,0,,,,1.21223333333333,0,0,0,0
10,23,5,0,,,,1.72755,0,0,0,0
10,24,5,0,,,,0.642866666666667,0,0,0,0
10,1,6,0,,,,0.718316666666667,0,0,0,0
10,2,6,0,,,,0.836766666666667,0,0,0,0
10,3,6,0,,,,0.797883333333333,0,0,0,0
10,4,6,0,,,,0.7394,0,0,0,0
10,5,6,0,,,,0.813733333333333,0,0,0,0
10,6,6,0,,,,0.673,0,0,0,0
10,7,6,0,,,,1.03393333333333,0,0,0,64.6833333333333
10,8,6,0,,,,1.39063333333333,0,0,0,266.754166666667
10,9,6,0,,,,0.9827,0,0,0,468.795833333333
10,10,6,0,,,,1.58696666666667,0,0,0,626.920833333333
10,11,6,0,,,,2.48368333333333,0,0,0,723.741666666667
10,12,6,0,,,,1.62966666666667,0,0,0,762.3
10,13,6,0,,,,0.497933333333333,0,0,0,727.8
10,14,6,0,,,,0.534516666666667,0,0,0,644.279166666667
10,15,6,0,,,,0.513883333333333,0,0,0,491.529166666667
10,16,6,0,,,,2.25308333333333,0,0,0,281.154166666667
10,17,6,0,,,,3.91798333333333,0,0,0,83.1666666666667
10,18,6,0,,,,2.32816666666667,0,0,0,0
10,19,6,0,,,,1.32015,0,0,0,0
10,20,6,0,,,,1.4524,0,0,0,0
10,21,6,0,,,,0.911166666666666,0,0,0,0
10,22,6,0,,,,2.78318333333333,0,0,0,0
10,23,6,0,,,,0.73145,0,0,0,0
10,24,6,0,,,,0.7754,0,0,0,0
10,1,7,0,,,,0.75515,0,0,0,0
10,2,7,0,,,,1.85608333333333,0,0,0,0
10,3,7,0,,,,1.43,0,0,0,0
10,4,7,0,,,,0.791983333333333,0,0,0,0
10,5,7,0,,,,1.1462,0,0,0,0
10,6,7,0,,,,1.27471666666667,0,0,0,0
10,7,7,0,,,,0.91005,0,0,0,0.4875
10,8,7,0,,,,0.925016666666667,0,0,0,8.38333333333333
10,9,7,0,,,,0.803033333333333,0,0,0,31.8333333333333
10,10,7,0,,,,0.730133333333334,0,0,0,356.495833333333
10,11,7,0,,,,0.720433333333333,0,0,0,198.3
10,12,7,0,,,,0.747516666666667,0,0,0,315.695833333333
10,13,7,0,,,,0.847066666666667,0,0,0,169.2875
10,14,7,0,,,,1.03143333333333,0,0,0,153.258333333333
10,15,7,0,,,,1.08331666666667,0,0,0,201.7
10,16,7,0,,,,1.23303333333333,0,0,0,103.104166666667
10,17,7,0,,,,1.72116666666667,0,0,0,21.775
10,18,7,0,,,,2.0775,0,0,0,0
10,19,7,0,,,,1.60536666666667,0,0,0,0
10,20,7,0,,,,2.0865,0,0,0,0
10,21,7,0,,,,3.08463333333333,0,0,0,0
10,22,7,0,,,,1.12905,0,0,0,0
10,23,7,0,,,,1.14181666666667,0,0,0,0
10,24,7,0,,,,1.05756666666667,0,0,0,0
10,1,1,0,,,,0.64885,0,0,0,0
10,2,1,0,,,,0.64825,0,0,0,0
10,3,1,0,,,,0.657633333333334,0,0,0,0
10,4,1,0,,,,0.6885,0,0,0,0
10,5,1,0,,,,0.887783333333334,0,0,0,0
10,6,1,0,,,,0.917933333333333,0,0,0,0
10,7,1,0,,,,0.889533333333333,0,0,0,0
10,8,1,0,,,,0.894816666666666,0,0,0,13.6916666666667
10,9,1,0,,,,0.902133333333333,0,0,0,73.7583333333333
10,10,1,0,,,,0.904266666666666,0,0,0,122.295833333333
10,11,1,0,,,,0.892649999999999,0,0,0,56.85
10,12,1,0,,,,0.792283333333333,0,0,0,207.904166666667
10,13,1,0,,,,1.05705,0,0,0,193
10,14,1,0,,,,0.9932,0,0,0,128.066666666667
10,15,1,0,,,,0.677733333333333,0,0,0,70.0125
10,16,1,0,,,,0.69095,0,0,0,7.325
10,17,1,0,,,,0.802766666666667,0,0,0,0
10,18,1,0,,,,1.06725,0,0,0,0
10,19,1,0,,,,0.967883333333334,0,0,0,0
10,20,1,0,,,,0.764049999999999,0,0,0,0
10,21,1,0,,,,0.72035,0,0,0,0
10,22,1,0,,,,0.69335,0,0,0,0
10,23,1,0,,,,0.66995,0,0,0,0
10,24,1,0,,,,0.665466666666667,0,0,0,0
10,1,2,0,,,,0.6761,0,0,0,0
10,2,2,0,,,,0.9232,0,0,0,0
10,3,2,0,,,,0.745966666666667,0,0,0,0
10,4,2,0,,,,0.650733333333333,0,0,0,0
10,5,2,0,,,,0.732466666666667,0,0,0,0
10,6,2,0,,,,0.679016666666666,0,0,0,0
10,7,2,0,,,,0.440583333333333,0,0,0,83.9333333333333
10,8,2,0,,,,0.448216666666667,0,0,0,292.35
10,9,2,0,,,,0.538616666666667,0,0,0,527.058333333333
10,10,2,0,,,,0.809033333333333,0,0,0,700.025
10,11,2,0,,,,0.455066666666667,0,0,0,775.041666666667
10,12,2,0,,,,0.454883333333333,0,0,0,809.3125
10,13,2,0,,,,0.423466666666667,0,0,0,784.9875
10,14,2,0,,,,0.452,0,0,0,698.875
10,15,2,0,,,,0.443733333333334,0,0,0,544.3875
10,16,2,0,,,,0.455916666666667,0,0,0,333.383333333333
10,17,2,0,,,,0.684183333333334,0,0,0,99.7458333333333
10,18,2,0,,,,0.993683333333333,0,0,0,0
10,19,2,0,,,,3.31731666666667,0,0,0,0
10,20,2,0,,,,1.33378333333333,0,0,0,0
10,21,2,0,,,,3.2337,0,0,0,0
10,22,2,0,,,,3.12045,0,0,0,0
10,23,2,0,,,,0.829283333333333,0,0,0,0
10,24,2,0,,,,0.84425,0,0,0,0
10,1,3,0,,,,0.803883333333333,0,0,0,0
10,2,3,0,,,,0.82215,0,0,0,0
10,3,3,0,,,,0.8079,0,0,0,0
10,4,3,0,,,,0.829383333333333,0,0,0,0
10,5,3,0,,,,0.860333333333334,0,0,0,0
10,6,3,0,,,,0.912533333333333,0,0,0,0
10,7,3,0,,,,0.408716666666667,0,0,0,79.2458333333333
10,8,3,0,,,,0.376883333333333,0,0,0,328.858333333333
10,9,3,0,,,,0.4251,0,0,0,557.2875
10,10,3,0,,,,0.359216666666667,0,0,0,725.0375
10,11,3,0,,,,0.437166666666667,0,0,0,826.366666666667
10,12,3,0,,,,0.35975,0,0,0,859.7
10,13,3,0,,,,0.441283333333333,0,0,0,826.0375
10,14,3,0,,,,0.478383333333333,0,0,0,729.408333333333
10,15,3,0,,,,0.80995,0,0,0,574.729166666667
10,16,3,0,,,,0.585066666666666,0,0,0,360.079166666667
10,17,3,0,,,,0.6309,0,0,0,110.145833333333
10,18,3,0,,,,1.53036666666667,0,0,0,0
10,19,3,0,,,,1.91455,0,0,0,0
10,20,3,0,,,,1.00301666666667,0,0,0,0
10,21,3,0,,,,3.35081666666667,0,0,0,0
10,22,3,0,,,,3.29856666666667,0,0,0,0
10,23,3,0,,,,1.62583333333333,0,0,0,0
10,24,3,0,,,,1.30031666666667,0,0,0,0
10,1,4,0,,,,0.66285,0,0,0,0
10,2,4,0,,,,0.609450000000001,0,0,0,0
10,3,4,0,,,,0.64175,0,0,0,0
10,4,4,0,,,,0.63835,0,0,0,0
10,5,4,0,,,,0.800916666666667,0,0,0,0
10,6,4,0,,,,1.05106666666667,0,0,0,0
10,7,4,0,,,,0.432383333333333,0,0,0,81.875
10,8,4,0,,,,0.387116666666667,0,0,0,333.108333333333
10,9,4,0,,,,0.427833333333333,0,0,0,561.195833333333
10,10,4,0,,,,0.39685,0,0,0,727.629166666667
10,11,4,0,,,,0.41945,0,0,0,827.316666666667
10,12,4,0,,,,0.397316666666667,0,0,0,859.108333333333
10,13,4,0,,,,0.411383333333333,0,0,0,826.425
10,14,4,0,,,,0.409666666666667,0,0,0,729.041666666667
10,15,4,0,,,,0.40575,0,0,0,570.241666666667
10,16,4,0,,,,1.44655,0,0,0,354.179166666667
10,17,4,0,,,,4.3354,0,0,0,108.725
10,18,4,0,,,,4.47583333333333,0,0,0,0
10,19,4,0,,,,2.22778333333333,0,0,0,0
10,20,4,0,,,,3.06501666666667,0,0,0,0
10,21,4,0,,,,1.99916666666667,0,0,0,0
10,22,4,0,,,,0.733466666666667,0,0,0,0
10,23,4,0,,,,2.4355,0,0,0,0
10,24,4,0,,,,1.63275833333333,0,0,0,0
10,1,5,0,,,,0.786816666666667,0,0,0,0
10,2,5,0,,,,0.701733333333334,0,0,0,0
10,3,5,0,,,,0.763916666666666,0,0,0,0
10,4,5,0,,,,1.0677,0,0,0,0
10,5,5,0,,,,1.39766666666667,0,0,0,0
10,6,5,0,,,,1.227,0,0,0,0
10,7,5,0,,,,0.5078,0,0,0,77.0375
10,8,5,0,,,,0.372833333333333,0,0,0,324.1
10,9,5,0,,,,0.460133333333333,0,0,0,530.258333333333
10,10,5,0,,,,0.3905,0,0,0,674.9375
10,11,5,0,,,,0.465666666666667,0,0,0,765.041666666667
10,12,5,0,,,,0.3964,0,0,0,798.708333333333
10,13,5,0,,,,0.453216666666667,0,0,0,774.5875
10,14,5,0,,,,1.39228333333333,0,0,0,689.7625
10,15,5,0,,,,0.439033333333333,0,0,0,540.575
10,16,5,0,,,,0.42075,0,0,0,335.854166666667
10,17,5,0,,,,0.6558,0,0,0,70.4708333333333
10,18,5,0,,,,4.14018333333333,0,0,0,0
10,19,5,0,,,,3.89943333333333,0,0,0,0
10,20,5,0,,,,3.53675,0,0,0,0
10,21,5,0,,,,3.52016666666667,0,0,0,0
10,22,5,0,,,,1.88158333333333,0,0,0,0
10,23,5,0,,,,2.16373333333333,0,0,0,0
10,24,5,0,,,,1.42530833333333,0,0,0,0
10,1,6,0,,,,1.0341,0,0,0,0
10,2,6,0,,,,1.04815,0,0,0,0
10,3,6,0,,,,0.866633333333334,0,0,0,0
10,4,6,0,,,,1.07843333333333,0,0,0,0
10,5,6,0,,,,0.821183333333333,0,0,0,0
10,6,6,0,,,,0.726316666666667,0,0,0,0
10,7,6,0,,,,0.747266666666667,0,0,0,81.0041666666667
10,8,6,0,,,,0.565183333333334,0,0,0,324.791666666667
10,9,6,0,,,,0.532416666666667,0,0,0,538.920833333333
10,10,6,0,,,,0.574183333333334,0,0,0,693.7875
10,11,6,0,,,,0.522466666666667,0,0,0,782.054166666667
10,12,6,0,,,,0.656316666666667,0,0,0,813.166666666667
10,13,6,0,,,,0.85585,0,0,0,770.595833333333
10,14,6,0,,,,1.11883333333333,0,0,0,697.679166666667
10,15,6,0,,,,0.821983333333334,0,0,0,553.233333333333
10,16,6,0,,,,0.782916666666667,0,0,0,340.908333333333
10,17,6,0,,,,1.84286666666667,0,0,0,96.8958333333333
10,18,6,0,,,,2.5707,0,0,0,0
10,19,6,0,,,,2.73483333333333,0,0,0,0
10,20,6,0,,,,3.19773333333333,0,0,0,0
10,21,6,0,,,,1.41005,0,0,0,0
10,22,6,0,,,,0.611283333333333,0,0,0,0
10,23,6,0,,,,0.677583333333333,0,0,0,0
10,24,6,0,,,,1.56591666666667,0,0,0,0
10,1,7,0,,,,0.668366666666667,0,0,0,0
10,2,7,0,,,,0.708316666666667,0,0,0,0
10,3,7,0,,,,0.629866666666666,0,0,0,0
10,4,7,0,,,,0.69875,0,0,0,0
10,5,7,0,,,,0.670233333333333,0,0,0,0
10,6,7,0,,,,0.767883333333333,0,0,0,0
10,7,7,0,,,,1.90896666666667,0,0,0,11.8375
10,8,7,0,,,,1.47635,0,0,0,148.454166666667
10,9,7,0,,,,0.500683333333333,0,0,0,337.570833333333
10,10,7,0,,,,0.522966666666667,0,0,0,356.8
10,11,7,0,,,,1.60743333333333,0,0,0,427.258333333333
10,12,7,0,,,,0.507983333333334,0,0,0,93.325
10,13,7,0,,,,0.987416666666667,0,0,0,182.320833333333
10,14,7,0,,,,1.16906666666667,0,0,0,206.9875
10,15,7,0,,,,1.24193333333333,0,0,0,85.6416666666667
10,16,7,0,,,,3.03893333333333,0,0,0,13.7958333333333
10,17,7,0,,,,1.65251666666667,0,0,0,0
10,18,7,0,,,,1.66293333333333,0,0,0,0
10,19,7,0,,,,2.39408333333333,0,0,0,0
10,20,7,0,,,,2.09671666666667,0,0,0,0
10,21,7,0,,,,1.45968333333333,0,0,0,0
10,22,7,0,,,,0.762,0,0,0,0
10,23,7,0,,,,0.79135,0,0,0,0
10,24,7,0,,,,0.785450000000001,0,0,0,0
10,1,1,0,,,,0.757616666666667,0,0,0,0
10,2,1,0,,,,0.784633333333334,0,0,0,0
10,3,1,0,,,,0.769816666666667,0,0,0,0
10,4,1,0,,,,0.804433333333333,0,0,0,0
10,5,1,0,,,,0.859416666666667,0,0,0,0
10,6,1,0,,,,1.07458333333333,0,0,0,0
10,7,1,0,,,,0.437083333333333,0,0,0,0
10,8,1,0,,,,0.455516666666667,0,0,0,3.72083333333333
10,9,1,0,,,,0.4282,0,0,0,120.858333333333
10,10,1,0,,,,0.649433333333334,0,0,0,243.295833333333
10,11,1,0,,,,0.5404,0,0,0,77.8791666666667
10,12,1,0,,,,0.753616666666666,0,0,0,107.375
10,13,1,0,,,,0.484433333333334,0,0,0,154.258333333333
10,14,1,0,,,,0.458216666666667,0,0,0,183.6875
10,15,1,0,,,,0.471616666666667,0,0,0,28.0041666666667
10,16,1,0,,,,1.04031666666667,0,0,0,28.1333333333333
10,17,1,0,,,,3.49838333333333,0,0,0,6.14166666666667
10,18,1,0,,,,1.58211666666667,0,0,0,0
10,19,1,0,,,,1.32523333333333,0,0,0,0
10,20,1,0,,,,0.7457,0,0,0,0
10,21,1,0,,,,0.667066666666666,0,0,0,0
10,22,1,0,,,,0.645216666666666,0,0,0,0
10,23,1,0,,,,0.650266666666666,0,0,0,0
10,24,1,0,,,,0.673041666666666,0,0,0,0
10,1,2,0,,,,0.615666666666666,0,0,0,0
10,2,2,0,,,,0.686566666666667,0,0,0,0
10,3,2,0,,,,0.637683333333333,0,0,0,0
10,4,2,0,,,,1.08758333333333,0,0,0,0
10,5,2,0,,,,1.54426666666667,0,0,0,0
10,6,2,0,,,,1.00545,0,0,0,0
10,7,2,0,,,,0.416833333333333,0,0,0,60.6166666666667
10,8,2,0,,,,0.4553,0,0,0,304.845833333333
10,9,2,0,,,,0.40665,0,0,0,525.958333333333
10,10,2,0,,,,0.468466666666667,0,0,0,675.966666666667
10,11,2,0,,,,0.400366666666667,0,0,0,762.641666666667
10,12,2,0,,,,0.47575,0,0,0,791.875
10,13,2,0,,,,0.40605,0,0,0,745.6
10,14,2,0,,,,0.4667,0,0,0,647.375
10,15,2,0,,,,0.42405,0,0,0,496.375
10,16,2,0,,,,0.6109,0,0,0,300.7125
10,17,2,0,,,,0.7571,0,0,0,70.5541666666667
10,18,2,0,,,,2.17935,0,0,0,0
10,19,2,0,,,,4.2635,0,0,0,0
10,20,2,0,,,,2.82788333333333,0,0,0,0
10,21,2,0,,,,1.87701666666667,0,0,0,0
